zona,toponimia,latitud,longitud,tipo_actividad,fecha_inicio,fecha_fin,cantidad,unidad
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-08T13:30:00,2024-01-08T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-09T13:30:00,2024-01-09T18:00:00,13,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-10T13:35:00,2024-01-10T18:00:00,14,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-11T14:10:00,2024-01-11T18:00:00,8,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-12T13:48:00,2024-01-12T13:48:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-13T13:36:00,2024-01-13T18:00:00,41,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-14T13:39:00,2024-01-14T18:00:00,40,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-15T13:47:00,2024-01-15T18:00:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-16T13:49:00,2024-01-16T18:00:00,7,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-17T13:25:00,2024-01-17T18:00:00,7,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-18T14:00:00,2024-01-18T18:00:00,6,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-19T13:26:00,2024-01-19T18:00:00,14,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-20T13:45:00,2024-01-20T18:00:00,70,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-21T13:34:00,2024-01-21T18:00:00,70,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-22T13:35:00,2024-01-22T18:00:00,70,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-23T13:15:00,2024-01-23T18:00:00,16,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-24T13:49:00,2024-01-24T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-25T14:06:00,2024-01-25T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-26T13:41:00,2024-01-26T18:00:00,21,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-27T13:56:00,2024-01-27T18:00:00,72,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-28T13:52:00,2024-01-28T18:00:00,86,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-29T13:51:00,2024-01-29T18:00:00,7,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-30T13:13:00,2024-01-30T18:00:00,10,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-31T14:01:00,2024-01-31T18:00:00,20,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-01T13:47:00,2024-02-01T18:00:00,16,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-02T14:00:00,2024-02-02T18:00:00,71,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-03T13:49:00,2024-02-03T18:00:00,49,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-04T13:36:00,2024-02-04T18:00:00,105,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-05T14:27:00,2024-02-05T18:00:00,11,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-06T14:02:00,2024-02-06T18:00:00,8,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-07T13:51:00,2024-02-07T18:00:00,13,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-08T14:27:00,2024-02-08T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-09T13:48:00,2024-02-09T18:00:00,19,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-11T13:45:00,2024-02-11T18:00:00,70,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-12T13:41:00,2024-02-12T18:00:00,14,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-13T13:35:00,2024-02-13T18:00:00,40,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-14T14:11:00,2024-02-14T18:00:00,24,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-15T13:44:00,2024-02-15T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-16T13:26:00,2024-02-16T18:00:00,24,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-17T13:30:00,2024-02-17T18:00:00,105,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-18T14:01:00,2024-02-18T18:00:00,61,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-19T13:54:00,2024-02-19T18:00:00,61,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-20T13:41:00,2024-02-20T18:00:00,8,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-21T13:26:00,2024-02-21T18:00:00,11,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-22T13:42:00,2024-02-22T18:00:00,20,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-23T13:48:00,2024-02-23T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-24T13:55:00,2024-02-24T18:00:00,74,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-25T13:49:00,2024-02-25T18:00:00,75,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-25T18:02:00,2024-02-25T18:02:00,36,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-27T14:30:00,2024-02-27T18:00:00,3,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-28T13:38:00,2024-02-28T18:00:00,11,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-02-29T16:08:00,2024-02-29T18:00:00,11,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-01T14:14:00,2024-03-01T18:00:00,12,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-02T13:34:00,2024-03-02T18:00:00,35,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-03T13:45:00,2024-03-03T18:00:00,100,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-04T13:40:00,2024-03-04T18:00:00,14,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-05T13:28:00,2024-03-05T18:00:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-06T13:50:00,2024-03-06T18:00:00,13,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-07T13:39:00,2024-03-07T18:00:00,16,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-08T13:20:00,2024-03-08T13:20:00,14,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-09T13:57:00,2024-03-09T18:00:00,45,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-10T13:39:00,2024-03-10T18:00:00,159,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-11T14:13:00,2024-03-11T18:00:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-12T13:59:00,2024-03-12T18:00:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-13T13:27:00,2024-03-13T18:00:00,12,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-14T13:38:00,2024-03-14T18:00:00,11,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-15T13:43:00,2024-03-15T18:00:00,11,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-16T13:55:00,2024-03-16T18:00:00,50,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-17T13:12:00,2024-03-17T18:00:00,83,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-18T13:10:00,2024-03-18T18:00:00,33,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-19T13:32:00,2024-03-19T18:00:00,10,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-20T13:39:00,2024-03-20T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-21T13:47:00,2024-03-21T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-22T13:41:00,2024-03-22T18:00:00,10,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-24T13:18:00,2024-03-24T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-25T14:14:00,2024-03-25T18:00:00,8,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-26T14:26:00,2024-03-26T18:00:00,12,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-27T13:54:00,2024-03-27T18:00:00,17,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-28T13:32:00,2024-03-28T18:00:00,40,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-29T14:20:00,2024-03-29T18:00:00,46,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-30T13:03:00,2024-03-30T18:00:00,50,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-03-31T12:24:00,2024-03-31T18:00:00,70,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-01T13:20:00,2024-04-01T18:00:00,44,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-01T13:20:00,2024-04-01T18:00:00,44,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-02T14:13:00,2024-04-02T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-03T13:53:00,2024-04-03T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-04T13:46:00,2024-04-04T18:00:00,10,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-05T13:29:00,2024-04-05T18:00:00,13,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-06T13:37:00,2024-04-06T18:00:00,28,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-07T13:27:00,2024-04-07T18:00:00,70,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-08T13:57:00,2024-04-08T18:00:00,10,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-09T13:49:00,2024-04-09T18:00:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-17T13:10:00,2024-04-17T18:00:00,8,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-18T13:45:00,2024-04-18T18:00:00,8,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-19T13:49:00,2024-04-19T18:00:00,25,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-20T13:26:00,2024-04-20T18:00:00,45,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-20T15:00:00,2024-04-20T18:00:00,23,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-21T13:30:00,2024-04-21T18:00:00,38,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-22T13:45:00,2024-04-22T18:00:00,10,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-23T13:30:00,2024-04-23T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-24T14:01:00,2024-04-24T18:00:00,22,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-25T12:39:00,2024-04-25T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-26T13:00:00,2024-04-26T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-27T12:06:00,2024-04-27T18:00:00,55,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-28T13:00:00,2024-04-28T18:00:00,40,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-29T13:20:00,2024-04-29T18:00:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-30T13:10:00,2024-04-30T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-04-30T16:49:00,2024-05-01T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-03T18:17:00,2024-01-04T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-04T18:30:00,2024-01-05T10:00:00,4,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-06T18:00:00,2024-01-07T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-08T18:07:00,2024-01-09T10:00:00,1,OTROS
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-09T19:23:00,2024-01-10T10:00:00,1,OTROS
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-10T18:00:00,2024-01-11T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-11T18:00:00,2024-01-12T18:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-12T18:00:00,2024-01-13T18:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-13T13:18:00,2024-01-14T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-15T17:47:00,2024-01-16T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-16T18:00:00,2024-01-17T10:00:00,4,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-17T18:00:00,2024-01-18T10:00:00,4,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-18T17:56:00,2024-01-19T10:00:00,5,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-19T17:45:00,2024-01-20T10:00:00,1,OTROS
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-20T18:28:00,2024-01-21T10:00:00,6,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-21T18:00:00,2024-01-22T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-22T17:42:00,2024-01-23T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-26T17:57:00,2024-01-27T10:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-27T18:18:00,2024-01-28T10:00:00,4,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-29T17:55:00,2024-01-30T18:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-01-30T17:56:00,2024-01-31T10:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-01T18:02:00,2024-02-02T10:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-03T17:49:00,2024-02-04T10:00:00,4,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-07T17:53:00,2024-02-08T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-08T17:51:00,2024-02-09T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-09T17:42:00,2024-02-10T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-11T18:00:00,2024-02-12T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-12T18:13:00,2024-02-13T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-14T18:13:00,2024-02-15T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-15T19:12:00,2024-02-16T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-16T17:54:00,2024-02-17T10:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-17T17:50:00,2024-02-18T10:00:00,4,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-18T17:43:00,2024-02-19T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-19T18:15:00,2024-02-20T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-20T18:00:00,2024-02-21T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-21T18:17:00,2024-02-22T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-22T18:19:00,2024-02-23T10:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-23T18:34:00,2024-02-24T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-24T18:11:00,2024-02-25T10:00:00,5,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-24T13:55:00,2024-02-25T10:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-26T13:50:00,2024-02-25T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-02-25T18:03:00,2024-02-26T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-02T17:51:00,2024-03-03T10:00:00,5,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-04T18:00:00,2024-03-05T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-05T17:59:00,2024-03-06T10:00:00,3,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-06T17:51:00,2024-03-07T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-07T18:00:00,2024-03-08T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-08T18:00:00,2024-03-09T18:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-09T18:05:00,2024-03-10T10:00:00,4,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-10T18:39:00,2024-03-11T10:00:00,2,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-11T17:49:00,2024-03-12T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-12T18:02:00,2024-03-13T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-13T17:51:00,2024-03-14T10:00:00,1,TIENDA
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Zona Acampada,2024-03-17T17:47:00,2024-03-18T10:00:00,3,TIENDA
